scenario_id,Компонент,Наименование партии,"Массовая доля, %","Температура испытания | ASTM D445 Daimler Oxidation Test (DOT), °C","Время испытания | - Daimler Oxidation Test (DOT), ч","Delta Kin. Viscosity KV100 - relative | - Daimler Oxidation Test (DOT), %","Oxidation EOT | DIN 51453 Daimler Oxidation Test (DOT), A/cm","Количество биотоплива | - Daimler Oxidation Test (DOT), % масс","Дозировка катализатора, категория"
train_128,Базовое_масло_14,из ЦП 19.09.23г,84.281,160,168,-23.02,15.94,0,1
train_128,Базовое_масло_3,03003.23,11.036,160,168,-23.02,15.94,0,1
train_128,Базовое_масло_5,03602.23,8.080,160,168,-23.02,15.94,0,1
train_128,Депрессорная_присадка_1,017.24,26.931,160,168,-23.02,15.94,0,1
train_128,Детергент_1,03203.23,23.639,160,168,-23.02,15.94,0,1
train_128,Детергент_3,01714.24,41.872,160,168,-23.02,15.94,0,1
train_128,Детергент_5,02138.23,93.926,160,168,-23.02,15.94,0,1
train_128,Дисперсант_2,01025.23,74.243,160,168,-23.02,15.94,0,1
train_128,Дисперсант_3,01030.23,50.431,160,168,-23.02,15.94,0,1
train_128,Загуститель_1,03377.23 10% в HVI-4,38.465,160,168,-23.02,15.94,0,1
train_128,Противоизносная_присадка_2,01026.23,12.766,160,168,-23.02,15.94,0,1
train_129,Антиоксидант_1,01028.23,74.119,160,168,-23.13,15.81,0,1
train_129,Антиоксидант_3,01198.23,0.295,160,168,-23.13,15.81,0,1
train_129,Антипенная_присадка_1,из ЦП от 07.12.2023,3.991,160,168,-23.13,15.81,0,1
train_129,Базовое_масло_1,0248.24,89.213,160,168,-23.13,15.81,0,1
train_129,Базовое_масло_1,0248.24,92.585,160,168,-23.13,15.81,0,1
train_129,Базовое_масло_14,из ЦП 19.09.23г,84.281,160,168,-23.13,15.81,0,1
train_129,Базовое_масло_3,03003.23,11.036,160,168,-23.13,15.81,0,1
train_129,Базовое_масло_5,03602.23,8.080,160,168,-23.13,15.81,0,1
train_129,Депрессорная_присадка_1,017.24,26.931,160,168,-23.13,15.81,0,1
train_129,Детергент_1,03203.23,23.639,160,168,-23.13,15.81,0,1
train_129,Детергент_3,01714.24,41.872,160,168,-23.13,15.81,0,1
train_129,Детергент_5,02138.23,93.926,160,168,-23.13,15.81,0,1
train_129,Дисперсант_2,01025.23,74.243,160,168,-23.13,15.81,0,1
train_129,Дисперсант_3,01030.23,50.431,160,168,-23.13,15.81,0,1
train_129,Загуститель_1,03377.23 10% в HVI-4,38.465,160,168,-23.13,15.81,0,1
train_129,Противоизносная_присадка_2,01026.23,12.766,160,168,-23.13,15.81,0,1
train_129,Соединение_молибдена_1,COMP-2023-0003-M,25.872,160,168,-23.13,15.81,0,1
train_130,Антиоксидант_1,01028.23,67.309,150,216,15.22,43.24,0,1
train_130,Антиоксидант_10,4793.19,67.309,150,216,15.22,43.24,0,1
train_130,Антиоксидант_3,с ЦП 28.02.2024г,30.536,150,216,15.22,43.24,0,1
train_130,Антипенная_присадка_1,12 от 13.05.2024,3.991,150,216,15.22,43.24,0,1
train_130,Базовое_масло_1,01509.24,89.213,150,216,15.22,43.24,0,1
train_130,Базовое_масло_1,01509.24,69.294,150,216,15.22,43.24,0,1
train_130,Базовое_масло_14,01500.24,84.281,150,216,15.22,43.24,0,1
train_130,Базовое_масло_3,01508.24,11.036,150,216,15.22,43.24,0,1
train_130,Базовое_масло_5,0767.24,8.080,150,216,15.22,43.24,0,1
train_130,Депрессорная_присадка_1,0800.24,26.931,150,216,15.22,43.24,0,1
train_130,Детергент_1,из ЦП 21.03,42.666,150,216,15.22,43.24,0,1
train_130,Детергент_5,02138.23,93.926,150,216,15.22,43.24,0,1
train_130,Детергент_6,01066.23,63.350,150,216,15.22,43.24,0,1
train_130,Дисперсант_2,01025.23,74.243,150,216,15.22,43.24,0,1
train_130,Дисперсант_3,01030.23,50.431,150,216,15.22,43.24,0,1
train_130,Загуститель_1,01076.24 10% в HVI-4,38.465,150,216,15.22,43.24,0,1
train_130,Противоизносная_присадка_2,01026.23,12.766,150,216,15.22,43.24,0,1
train_131,Антиоксидант_1,01028.23,17.074,160,168,0.2,41.28,0,1
train_131,Антиоксидант_3,01029/23,14.828,160,168,0.2,41.28,0,1
train_131,Антипенная_присадка_1,из ЦП 19.09.23,3.991,160,168,0.2,41.28,0,1
train_131,Базовое_масло_1,03004.23,89.598,160,168,0.2,41.28,0,1
train_131,Базовое_масло_14,из ЦП 19.09.23г,84.281,160,168,0.2,41.28,0,1
train_131,Базовое_масло_2,02360.23,26.640,160,168,0.2,41.28,0,1
train_131,Базовое_масло_2,02360.23,21.400,160,168,0.2,41.28,0,1
train_131,Базовое_масло_3,02868.23 200л,11.036,160,168,0.2,41.28,0,1
train_131,Базовое_масло_5,02724.23,70.369,160,168,0.2,41.28,0,1
train_131,Депрессорная_присадка_1,200л,26.931,160,168,0.2,41.28,0,1
train_131,Детергент_1,из 328 р-р 01295.23,38.465,160,168,0.2,41.28,0,1
train_131,Детергент_2,01297.23,80.120,160,168,0.2,41.28,0,1
train_131,Дисперсант_1,03067.22,33.644,160,168,0.2,41.28,0,1
train_131,Загуститель_1,0488.23,93.926,160,168,0.2,41.28,0,1
train_131,Противоизносная_присадка_1,01296.23,26.586,160,168,0.2,41.28,0,1
train_132,Антиоксидант_1,01028.23,0.422,160,168,14.15,17.37,0,1
train_132,Антиоксидант_2,01623.24,23.420,160,168,14.15,17.37,0,1
train_132,Антипенная_присадка_1,12 от 13.05.2024,3.991,160,168,14.15,17.37,0,1
train_132,Базовое_масло_1,0766.24,65.877,160,168,14.15,17.37,0,1
train_132,Базовое_масло_1,0766.24,80.393,160,168,14.15,17.37,0,1
train_132,Базовое_масло_14,Р-10 от 13.05.2024,84.281,160,168,14.15,17.37,0,1
train_132,Базовое_масло_3,01278.24,46.734,160,168,14.15,17.37,0,1
train_132,Базовое_масло_9,0768.24,59.943,160,168,14.15,17.37,0,1
train_132,Депрессорная_присадка_1,0800.24,17.074,160,168,14.15,17.37,0,1
train_132,Детергент_10,0688.25,41.872,160,168,14.15,17.37,0,1
train_132,Детергент_5,02138.23,67.309,160,168,14.15,17.37,0,1
train_132,Детергент_8,01,30.536,160,168,14.15,17.37,0,1
train_132,Дисперсант_2,01025.23,65.686,160,168,14.15,17.37,0,1
train_132,Дисперсант_3,01030.23,31.092,160,168,14.15,17.37,0,1
train_132,Загуститель_1,01076.24 10% в HVI-4,21.552,160,168,14.15,17.37,0,1
train_132,Противоизносная_присадка_1,0812.24,66.350,160,168,14.15,17.37,0,1
train_132,Противоизносная_присадка_2,01026.23,25.852,160,168,14.15,17.37,0,1
train_132,Соединение_молибдена_1,COMP-2023-0003-M,49.880,160,168,14.15,17.37,0,1
train_133,Антиоксидант_1,01028.23,31.092,160,168,16.5,20.31,0,1
train_133,Антиоксидант_3,с ЦП 28.02.2024г,47.451,160,168,16.5,20.31,0,1
train_133,Антипенная_присадка_1,12 от 13.05.2024,3.991,160,168,16.5,20.31,0,1
train_133,Базовое_масло_1,0766.24,65.877,160,168,16.5,20.31,0,1
train_133,Базовое_масло_1,0766.24,74.695,160,168,16.5,20.31,0,1
train_133,Базовое_масло_14,Р-10 от 13.05.2024,84.281,160,168,16.5,20.31,0,1
train_133,Базовое_масло_3,01278.24,46.734,160,168,16.5,20.31,0,1
train_133,Базовое_масло_9,0768.24,59.943,160,168,16.5,20.31,0,1
train_133,Депрессорная_присадка_1,0800.24,17.074,160,168,16.5,20.31,0,1
train_133,Детергент_3,01714.24,0.295,160,168,16.5,20.31,0,1
train_133,Детергент_5,02138.23,0.422,160,168,16.5,20.31,0,1
train_133,Детергент_8,01,0.295,160,168,16.5,20.31,0,1
train_133,Дисперсант_2,01025.23,23.618,160,168,16.5,20.31,0,1
train_133,Дисперсант_3,01030.23,31.092,160,168,16.5,20.31,0,1
train_133,Загуститель_1,01076.24 10% в HVI-4,21.552,160,168,16.5,20.31,0,1
train_133,Противоизносная_присадка_1,0812.24,81.319,160,168,16.5,20.31,0,1
train_133,Соединение_молибдена_1,COMP-2023-0003-M,53.150,160,168,16.5,20.31,0,1
train_134,Антиоксидант_1,01028.23,47.451,160,168,-18.6,16.57,0,1
train_134,Антиоксидант_2,01623.24,23.420,160,168,-18.6,16.57,0,1
train_134,Антиоксидант_3,с ЦП 28.02.2024г,66.350,160,168,-18.6,16.57,0,1
train_134,Антипенная_присадка_1,12 от 13.05.2024,3.991,160,168,-18.6,16.57,0,1
train_134,Базовое_масло_1,0766.24,55.822,160,168,-18.6,16.57,0,1
train_134,Базовое_масло_1,0766.24,37.437,160,168,-18.6,16.57,0,1
train_134,Базовое_масло_14,Р-10 от 13.05.2024,84.281,160,168,-18.6,16.57,0,1
train_134,Базовое_масло_3,01278.24,46.734,160,168,-18.6,16.57,0,1
train_134,Базовое_масло_9,0768.24,59.943,160,168,-18.6,16.57,0,1
train_134,Депрессорная_присадка_1,0800.24,17.074,160,168,-18.6,16.57,0,1
train_134,Детергент_3,01714.24,41.872,160,168,-18.6,16.57,0,1
train_134,Детергент_5,02138.23,67.309,160,168,-18.6,16.57,0,1
train_134,Детергент_8,01,30.536,160,168,-18.6,16.57,0,1
train_134,Дисперсант_2,01025.23,65.686,160,168,-18.6,16.57,0,1
train_134,Дисперсант_3,01030.23,31.092,160,168,-18.6,16.57,0,1
train_134,Загуститель_1,01076.24 10% в HVI-4,21.552,160,168,-18.6,16.57,0,1
train_134,Противоизносная_присадка_1,0812.24,66.350,160,168,-18.6,16.57,0,1
train_134,Противоизносная_присадка_1,0812.24,25.852,160,168,-18.6,16.57,0,1
train_134,Противоизносная_присадка_2,01026.23,66.350,160,168,-18.6,16.57,0,1
train_134,Соединение_молибдена_1,COMP-2023-0003-M,49.880,160,168,-18.6,16.57,0,1
train_135,Антиоксидант_1,01028.23,0.295,160,168,16.21,17.9,0,1
train_135,Антиоксидант_2,01623.24,23.420,160,168,16.21,17.9,0,1
train_135,Антиоксидант_3,с ЦП 28.02.2024г,66.350,160,168,16.21,17.9,0,1
train_135,Антипенная_присадка_1,12 от 13.05.2024,3.991,160,168,16.21,17.9,0,1
train_135,Базовое_масло_1,0766.24,65.877,160,168,16.21,17.9,0,1
train_135,Базовое_масло_1,0766.24,60.355,160,168,16.21,17.9,0,1
train_135,Базовое_масло_14,Р-10 от 13.05.2024,84.281,160,168,16.21,17.9,0,1
train_135,Базовое_масло_3,01278.24,46.734,160,168,16.21,17.9,0,1
train_135,Базовое_масло_9,0768.24,59.943,160,168,16.21,17.9,0,1
train_135,Депрессорная_присадка_1,0800.24,17.074,160,168,16.21,17.9,0,1
train_135,Детергент_3,01714.24,41.872,160,168,16.21,17.9,0,1
train_135,Детергент_5,02138.23,67.309,160,168,16.21,17.9,0,1
train_135,Детергент_8,01,30.536,160,168,16.21,17.9,0,1
train_135,Дисперсант_2,01025.23,65.686,160,168,16.21,17.9,0,1
train_135,Дисперсант_3,01030.23,31.092,160,168,16.21,17.9,0,1
train_135,Загуститель_1,01076.24 10% в HVI-4,21.552,160,168,16.21,17.9,0,1
train_135,Противоизносная_присадка_1,0812.24,66.350,160,168,16.21,17.9,0,1
train_135,Противоизносная_присадка_2,01026.23,25.852,160,168,16.21,17.9,0,1
train_135,Соединение_молибдена_1,COMP-2023-0003-M,49.880,160,168,16.21,17.9,0,1
train_136,Антиоксидант_1,01028.23,0.422,160,168,15.76,16.22,0,1
train_136,Антиоксидант_2,01623.24,23.420,160,168,15.76,16.22,0,1
train_136,Антиоксидант_3,с ЦП 28.02.2024г,66.350,160,168,15.76,16.22,0,1
train_136,Антипенная_присадка_1,12 от 13.05.2024,3.991,160,168,15.76,16.22,0,1
train_136,Базовое_масло_1,0766.24,65.877,160,168,15.76,16.22,0,1
train_136,Базовое_масло_1,0766.24,80.393,160,168,15.76,16.22,0,1
train_136,Базовое_масло_14,Р-10 от 13.05.2024,84.281,160,168,15.76,16.22,0,1
train_136,Базовое_масло_3,01278.24,46.734,160,168,15.76,16.22,0,1
train_136,Базовое_масло_9,0768.24,59.943,160,168,15.76,16.22,0,1
train_136,Депрессорная_присадка_1,0800.24,17.074,160,168,15.76,16.22,0,1
train_136,Детергент_3,01714.24,41.872,160,168,15.76,16.22,0,1
train_136,Детергент_5,02138.23,67.309,160,168,15.76,16.22,0,1
train_136,Детергент_8,01,30.536,160,168,15.76,16.22,0,1
train_136,Дисперсант_2,01025.23,65.686,160,168,15.76,16.22,0,1
train_136,Дисперсант_3,01030.23,31.092,160,168,15.76,16.22,0,1
train_136,Загуститель_1,01076.24 10% в HVI-4,21.552,160,168,15.76,16.22,0,1
train_136,Противоизносная_присадка_1,0812.24,66.350,160,168,15.76,16.22,0,1
train_136,Противоизносная_присадка_2,01026.23,25.852,160,168,15.76,16.22,0,1
train_136,Соединение_молибдена_1,COMP-2023-0003-M,49.880,160,168,15.76,16.22,0,1
train_137,Антиоксидант_1,01028.23,26.931,160,168,-27.13,5.61,0,1
train_137,Антиоксидант_9,03606.23(2023101002),56.357,160,168,-27.13,5.61,0,1
train_137,Базовое_масло_1,03004.23,93.193,160,168,-27.13,5.61,0,1
train_137,Базовое_масло_3,03601.23,65.442,160,168,-27.13,5.61,0,1
train_137,Депрессорная_присадка_1,017.24,26.931,160,168,-27.13,5.61,0,1
train_137,Детергент_1,03203.23,21.197,160,168,-27.13,5.61,0,1
train_137,Детергент_2,01297.23,34.506,160,168,-27.13,5.61,0,1
train_137,Дисперсант_2,01025.23,89.381,160,168,-27.13,5.61,0,1
train_137,Дисперсант_3,01030.23,31.092,160,168,-27.13,5.61,0,1
train_137,Загуститель_3,03277.23,74.381,160,168,-27.13,5.61,0,1
train_137,Противоизносная_присадка_1,01296.23,90.699,160,168,-27.13,5.61,0,1
train_137,Соединение_молибдена_1,COMP-2023-0003-M,38.014,160,168,-27.13,5.61,0,1
train_138,Антиоксидант_1,01028.23,26.931,160,168,-26.8,16.45,0,1
train_138,Антиоксидант_9,03606.23(2023101002),56.357,160,168,-26.8,16.45,0,1
train_138,Базовое_масло_1,03004.23,13.288,160,168,-26.8,16.45,0,1
train_138,Базовое_масло_3,03601.23,85.507,160,168,-26.8,16.45,0,1
train_138,Депрессорная_присадка_1,017.24,26.931,160,168,-26.8,16.45,0,1
train_138,Детергент_1,03203.23,21.197,160,168,-26.8,16.45,0,1
train_138,Детергент_2,01297.23,34.506,160,168,-26.8,16.45,0,1
train_138,Дисперсант_1,03067.22,33.644,160,168,-26.8,16.45,0,1
train_138,Дисперсант_3,01030.23,8.080,160,168,-26.8,16.45,0,1
train_138,Загуститель_3,03277.23,74.381,160,168,-26.8,16.45,0,1
train_138,Противоизносная_присадка_1,01296.23,26.586,160,168,-26.8,16.45,0,1
train_138,Соединение_молибдена_1,COMP-2023-0003-M,38.014,160,168,-26.8,16.45,0,1
train_139,Антиоксидант_1,02717.22,38.014,160,168,2.68,134.0,5,2
train_139,Антиоксидант_3,03341.22,85.941,160,168,2.68,134.0,5,2
train_139,Антипенная_присадка_1,"из ЦП, от 02.12.2022",3.991,160,168,2.68,134.0,5,2
train_139,Базовое_масло_1,01987.25,60.034,160,168,2.68,134.0,5,2
train_139,Базовое_масло_1,0760.25,35.810,160,168,2.68,134.0,5,2
train_139,Базовое_масло_16,25721.17,84.281,160,168,2.68,134.0,5,2
train_139,Базовое_масло_2,094.25,60.189,160,168,2.68,134.0,5,2
train_139,Базовое_масло_5,0973/25,60.034,160,168,2.68,134.0,5,2
train_139,Базовое_масло_7,01408.25,49.961,160,168,2.68,134.0,5,2
train_139,Депрессорная_присадка_1,13348.22,26.931,160,168,2.68,134.0,5,2
train_139,Детергент_1,0174.22,40.614,160,168,2.68,134.0,5,2
train_139,Детергент_2,02957.22,50.431,160,168,2.68,134.0,5,2
train_139,Дисперсант_1,03067.22,10.168,160,168,2.68,134.0,5,2
train_139,Дисперсант_2,01025.23,50.431,160,168,2.68,134.0,5,2
train_139,Дисперсант_3,01030.23,50.431,160,168,2.68,134.0,5,2
train_139,Загуститель_1,02344.24 10.3% в 2гр,25.852,160,168,2.68,134.0,5,2
train_139,Противоизносная_присадка_7,02359.22,31.092,160,168,2.68,134.0,5,2
train_139,Соединение_молибдена_1,COMP-2023-0003-M,90.045,160,168,2.68,134.0,5,2
train_140,Антиоксидант_1,02717.22,38.014,160,168,20.06,122.71,5,2
train_140,Антиоксидант_3,03341.22,85.941,160,168,20.06,122.71,5,2
train_140,Антипенная_присадка_1,"из ЦП, от 02.12.2022",3.991,160,168,20.06,122.71,5,2
train_140,Базовое_масло_1,01987.25,89.598,160,168,20.06,122.71,5,2
train_140,Базовое_масло_1,0760.25,35.810,160,168,20.06,122.71,5,2
train_140,Базовое_масло_16,25721.17,84.281,160,168,20.06,122.71,5,2
train_140,Базовое_масло_2,094.25,97.159,160,168,20.06,122.71,5,2
train_140,Базовое_масло_5,0973/25,89.598,160,168,20.06,122.71,5,2
train_140,Базовое_масло_7,01408.25,55.977,160,168,20.06,122.71,5,2
train_140,Депрессорная_присадка_1,13348.22,26.931,160,168,20.06,122.71,5,2
train_140,Детергент_1,0174.22,40.614,160,168,20.06,122.71,5,2
train_140,Детергент_2,02957.22,50.431,160,168,20.06,122.71,5,2
train_140,Дисперсант_1,03067.22,10.168,160,168,20.06,122.71,5,2
train_140,Дисперсант_2,01025.23,50.431,160,168,20.06,122.71,5,2
train_140,Дисперсант_3,01030.23,50.431,160,168,20.06,122.71,5,2
train_140,Загуститель_1,02344.24 10.3% в 2гр,25.852,160,168,20.06,122.71,5,2
train_140,Противоизносная_присадка_7,02359.22,31.092,160,168,20.06,122.71,5,2
train_140,Соединение_молибдена_1,COMP-2023-0003-M,90.045,160,168,20.06,122.71,5,2
train_141,Антиоксидант_1,02717.22,38.014,160,168,2.72,134.08,5,2
train_141,Антиоксидант_3,03341.22,85.941,160,168,2.72,134.08,5,2
train_141,Антипенная_присадка_1,"из ЦП, от 02.12.2022",3.991,160,168,2.72,134.08,5,2
train_141,Базовое_масло_1,0760.25,35.810,160,168,2.72,134.08,5,2
train_141,Базовое_масло_16,25721.17,84.281,160,168,2.72,134.08,5,2
train_141,Базовое_масло_2,094.25,32.619,160,168,2.72,134.08,5,2
train_141,Базовое_масло_5,0973/25,60.034,160,168,2.72,134.08,5,2
train_141,Базовое_масло_7,01408.25,72.741,160,168,2.72,134.08,5,2
train_141,Депрессорная_присадка_1,13348.22,26.931,160,168,2.72,134.08,5,2
train_141,Детергент_1,0174.22,40.614,160,168,2.72,134.08,5,2
train_141,Детергент_2,02957.22,50.431,160,168,2.72,134.08,5,2
train_141,Дисперсант_1,03067.22,10.168,160,168,2.72,134.08,5,2
train_141,Дисперсант_2,01025.23,50.431,160,168,2.72,134.08,5,2
train_141,Дисперсант_3,01030.23,50.431,160,168,2.72,134.08,5,2
train_141,Загуститель_1,02344.24 10.3% в 2гр,25.852,160,168,2.72,134.08,5,2
train_141,Противоизносная_присадка_7,02359.22,31.092,160,168,2.72,134.08,5,2
train_141,Соединение_молибдена_1,COMP-2023-0003-M,90.045,160,168,2.72,134.08,5,2
train_142,Антиоксидант_1,01028.23,17.074,160,168,48.9,93.48,0,1
train_142,Антиоксидант_3,с ЦП 28.02.2024г,43.971,160,168,48.9,93.48,0,1
train_142,Антипенная_присадка_1,12 от 13.05.2024,3.991,160,168,48.9,93.48,0,1
train_142,Базовое_масло_1,01509.24,59.574,160,168,48.9,93.48,0,1
train_142,Базовое_масло_1,01509.24,86.674,160,168,48.9,93.48,0,1
train_142,Базовое_масло_14,01500.24,84.281,160,168,48.9,93.48,0,1
train_142,Базовое_масло_2,01510.24,10.215,160,168,48.9,93.48,0,1
train_142,Базовое_масло_7,01511.24,50.185,160,168,48.9,93.48,0,1
train_142,Депрессорная_присадка_2,5508.24 п.9,38.014,160,168,48.9,93.48,0,1
train_142,Детергент_1,03203.23,38.465,160,168,48.9,93.48,0,1
train_142,Детергент_18,01637.24,0.295,160,168,48.9,93.48,0,1
train_142,Детергент_5,02138.23,0.422,160,168,48.9,93.48,0,1
train_142,Дисперсант_2,01025.23,21.197,160,168,48.9,93.48,0,1
train_142,Дисперсант_3,01030.23,74.119,160,168,48.9,93.48,0,1
train_142,Загуститель_1,01076.24 10% в HVI-4,50.826,160,168,48.9,93.48,0,1
train_142,Противоизносная_присадка_2,01026.23,93.926,160,168,48.9,93.48,0,1
train_143,Базовое_масло_1,02375.24,50.431,160,168,7.1,14.85,0,1
train_143,Базовое_масло_1,02375.24,72.344,160,168,7.1,14.85,0,1
train_143,Базовое_масло_5,03159.24,84.910,160,168,7.1,14.85,0,1
train_143,Депрессорная_присадка_1,0862.24,17.074,160,168,7.1,14.85,0,1
train_143,Детергент_1,03052.24,13.741,160,168,7.1,14.85,0,1
train_143,Загуститель_1,02344.24 10.3% в 2гр,54.447,160,168,7.1,14.85,0,1
train_143,Противоизносная_присадка_4,П. 76-290624-681,54.926,160,168,7.1,14.85,0,1
train_144,Антиоксидант_1,01028.23,70.832,160,168,4.7,17.01,0,1
train_144,Антиоксидант_3,с ЦП 28.02.2024г,49.343,160,168,4.7,17.01,0,1
train_144,Базовое_масло_1,02375.24,50.431,160,168,4.7,17.01,0,1
train_144,Базовое_масло_1,02375.24,72.344,160,168,4.7,17.01,0,1
train_144,Базовое_масло_5,03159.24,13.924,160,168,4.7,17.01,0,1
train_144,Депрессорная_присадка_1,0862.24,17.074,160,168,4.7,17.01,0,1
train_144,Детергент_1,03052.24,40.614,160,168,4.7,17.01,0,1
train_144,Детергент_7,03229.24,17.074,160,168,4.7,17.01,0,1
train_144,Дисперсант_3,01030.23,19.162,160,168,4.7,17.01,0,1
train_144,Загуститель_1,02344.24 10.3% в 2гр,54.447,160,168,4.7,17.01,0,1
train_144,Противоизносная_присадка_4,П. 76-290624-681,54.926,160,168,4.7,17.01,0,1
train_144,Соединение_молибдена_1,COMP-2023-0003-M,70.832,160,168,4.7,17.01,0,1
train_145,Антипенная_присадка_1,12 от 13.05.2024,96.029,160,168,3.74,112.26,0,1
train_145,Базовое_масло_1,02375.24,69.457,160,168,3.74,112.26,0,1
train_145,Базовое_масло_14,Р-10 от 13.05.2024,4.498,160,168,3.74,112.26,0,1
train_145,Базовое_масло_2,02425.24,90.759,160,168,3.74,112.26,0,1
train_145,Базовое_масло_7,02787.24,50.160,160,168,3.74,112.26,0,1
train_145,Депрессорная_присадка_2,п.60 от 12.01.2023,0.422,160,168,3.74,112.26,0,1
train_145,Детергент_1,03052.24,95.408,160,168,3.74,112.26,0,1
train_145,Загуститель_1,02344.24 10.3% в 2гр,95.047,160,168,3.74,112.26,0,1
train_145,Противоизносная_присадка_19,03113.24,15.837,160,168,3.74,112.26,0,1
train_146,Антипенная_присадка_1,12 от 13.05.2024,96.029,160,168,13.93,65.64,0,1
train_146,Базовое_масло_1,02375.24,69.457,160,168,13.93,65.64,0,1
train_146,Базовое_масло_14,Р-10 от 13.05.2024,4.498,160,168,13.93,65.64,0,1
train_146,Базовое_масло_2,02425.24,96.959,160,168,13.93,65.64,0,1
train_146,Базовое_масло_7,02787.24,50.160,160,168,13.93,65.64,0,1
train_146,Депрессорная_присадка_2,п.60 от 12.01.2023,0.422,160,168,13.93,65.64,0,1
train_146,Детергент_1,03052.24,25.872,160,168,13.93,65.64,0,1
train_146,Загуститель_1,02344.24 10.3% в 2гр,95.047,160,168,13.93,65.64,0,1
train_146,Противоизносная_присадка_16,из ЦП 21.03.23,14.449,160,168,13.93,65.64,0,1
train_147,Антиоксидант_1,01028.23,0.422,160,168,10.1,16.13,0,1
train_147,Антиоксидант_3,с ЦП 28.02.2024г,56.357,160,168,10.1,16.13,0,1
train_147,Антипенная_присадка_1,12 от 13.05.2024,96.029,160,168,10.1,16.13,0,1
train_147,Базовое_масло_1,03197.24,55.822,160,168,10.1,16.13,0,1
train_147,Базовое_масло_1,03197.24,28.854,160,168,10.1,16.13,0,1
train_147,Базовое_масло_14,Р-10 от 13.05.2024,4.498,160,168,10.1,16.13,0,1
train_147,Базовое_масло_5,03159.24,66.867,160,168,10.1,16.13,0,1
train_147,Депрессорная_присадка_1,DPM 265 от 12.08.202,26.931,160,168,10.1,16.13,0,1
train_147,Детергент_1,03052.24,8.080,160,168,10.1,16.13,0,1
train_147,Детергент_2,01297.23,69.911,160,168,10.1,16.13,0,1
train_147,Дисперсант_1,03067.22,8.080,160,168,10.1,16.13,0,1
train_147,Дисперсант_2,01025.23,33.946,160,168,10.1,16.13,0,1
train_147,Дисперсант_3,01030.23,31.092,160,168,10.1,16.13,0,1
train_147,Загуститель_1,02344.24 10.3% в 2гр,21.552,160,168,10.1,16.13,0,1
train_147,Противоизносная_присадка_1,0812.24,26.586,160,168,10.1,16.13,0,1
train_147,Соединение_молибдена_1,COMP-2023-0003-M,38.014,160,168,10.1,16.13,0,1
train_148,Антиоксидант_1,01028.23,90.907,160,168,11.04,22.21,0,1
train_148,Антиоксидант_3,с ЦП 28.02.2024г,87.252,160,168,11.04,22.21,0,1
train_148,Антипенная_присадка_1,12 от 13.05.2024,96.029,160,168,11.04,22.21,0,1
train_148,Базовое_масло_1,03197.24,55.822,160,168,11.04,22.21,0,1
train_148,Базовое_масло_1,03197.24,70.828,160,168,11.04,22.21,0,1
train_148,Базовое_масло_14,Р-10 от 13.05.2024,4.498,160,168,11.04,22.21,0,1
train_148,Базовое_масло_5,03159.24,66.867,160,168,11.04,22.21,0,1
train_148,Депрессорная_присадка_1,DPM 265 от 12.08.202,26.931,160,168,11.04,22.21,0,1
train_148,Детергент_1,03052.24,8.080,160,168,11.04,22.21,0,1
train_148,Детергент_2,01297.23,80.120,160,168,11.04,22.21,0,1
train_148,Детергент_7,03229.24,17.074,160,168,11.04,22.21,0,1
train_148,Дисперсант_1,03067.22,3.249,160,168,11.04,22.21,0,1
train_148,Дисперсант_3,01030.23,19.162,160,168,11.04,22.21,0,1
train_148,Загуститель_1,02344.24 10.3% в 2гр,21.552,160,168,11.04,22.21,0,1
train_148,Противоизносная_присадка_1,0812.24,31.092,160,168,11.04,22.21,0,1
train_148,Соединение_молибдена_1,COMP-2023-0003-M,70.832,160,168,11.04,22.21,0,1
train_149,Базовое_масло_1,02375.24,45.981,160,168,12.45,17.35,0,1
train_149,Базовое_масло_1,02375.24,60.554,160,168,12.45,17.35,0,1
train_149,Базовое_масло_5,03159.24,26.352,160,168,12.45,17.35,0,1
train_149,Депрессорная_присадка_1,DPM-301,17.074,160,168,12.45,17.35,0,1
train_149,Детергент_1,03052.24,13.741,160,168,12.45,17.35,0,1
train_149,Загуститель_1,02344.24 10.3% в 2гр,38.686,160,168,12.45,17.35,0,1
train_149,Противоизносная_присадка_4,П. 76-290624-681,54.926,160,168,12.45,17.35,0,1
train_150,Антиоксидант_1,01028.23,70.832,160,168,11.1,17.0,0,1
train_150,Антиоксидант_3,с ЦП 28.02.2024г,49.343,160,168,11.1,17.0,0,1
train_150,Базовое_масло_1,02375.24,45.981,160,168,11.1,17.0,0,1
train_150,Базовое_масло_1,02375.24,70.878,160,168,11.1,17.0,0,1
train_150,Базовое_масло_5,03159.24,53.401,160,168,11.1,17.0,0,1
train_150,Депрессорная_присадка_1,DPM-301,17.074,160,168,11.1,17.0,0,1
train_150,Детергент_1,03052.24,40.614,160,168,11.1,17.0,0,1
train_150,Детергент_7,03229.24,17.074,160,168,11.1,17.0,0,1
train_150,Дисперсант_3,01030.23,19.162,160,168,11.1,17.0,0,1
train_150,Загуститель_1,02344.24 10.3% в 2гр,38.686,160,168,11.1,17.0,0,1
train_150,Противоизносная_присадка_4,П. 76-290624-681,54.926,160,168,11.1,17.0,0,1
train_150,Соединение_молибдена_1,COMP-2023-0003-M,70.832,160,168,11.1,17.0,0,1
